id,game_id,season_id,competition,team_id,opponent_team_id,is_home,points,points_attempted,fg_made,fg_attempted,fg_pct,three_made,three_attempted,three_pct,two_made,two_attempted,two_pct,ft_made,ft_attempted,ft_pct,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,fouls_committed,fouls_received,turnovers,dunks,plus_minus,efficiency,collective_offensive_rebounds,collective_defensive_rebounds,collective_total_rebounds,source_url,parse_model
59,30,1,NBB,6,2,1,84,177,29,65,44.6,7,25,28,22,40,55,19,22,86,22,9,31,12,10,4,18,0,10,2,0,92,,,,https://lnb.com.br/noticias/flamengo-x-assis-03052009/,classic
60,30,1,NBB,2,6,0,72,166,24,62,38.7,5,21,24,19,41,46,19,21,90,27,4,31,12,4,4,21,0,9,2,0,74,,,,https://lnb.com.br/noticias/flamengo-x-assis-03052009/,classic
61,31,1,NBB,11,9,1,95,169,36,62,58.1,8,20,40,28,42,67,15,25,60,26,11,37,21,9,6,20,0,14,3,0,118,,,,https://lnb.com.br/noticias/minas-x-lajeado-03052009/,classic
62,31,1,NBB,9,11,0,73,179,28,72,38.9,8,20,40,20,52,38,9,15,60,17,8,25,12,8,1,23,0,7,0,0,62,,,,https://lnb.com.br/noticias/minas-x-lajeado-03052009/,classic
63,32,1,NBB,4,13,1,96,167,35,60,58.3,7,19,37,28,41,68,19,28,68,26,6,32,16,6,4,23,0,13,2,0,107,,,,https://lnb.com.br/noticias/brasilia-x-pinheiros-04032009/,classic
64,32,1,NBB,13,4,0,94,196,35,79,44.3,7,19,37,28,60,47,17,19,89,17,17,34,12,8,1,23,0,8,3,0,95,,,,https://lnb.com.br/noticias/brasilia-x-pinheiros-04032009/,classic
65,33,1,NBB,15,3,1,73,169,27,66,40.9,11,28,39,16,38,42,8,9,89,13,9,22,11,8,2,20,0,16,0,0,60,,,,https://lnb.com.br/noticias/sao-jose-x-bauru-04032009/,classic
66,33,1,NBB,3,15,0,84,148,30,54,55.6,14,25,56,16,29,55,10,15,67,19,4,23,17,3,0,13,0,12,0,0,86,,,,https://lnb.com.br/noticias/sao-jose-x-bauru-04032009/,classic
67,34,1,NBB,10,2,1,80,159,23,51,45.1,6,16,38,17,35,49,28,41,68,25,3,28,17,9,8,21,0,14,3,0,87,,,,https://lnb.com.br/noticias/limeira-x-assis-04032009/,classic
68,34,1,NBB,2,10,0,78,156,26,57,45.6,7,18,39,19,39,49,19,24,79,28,3,31,12,6,6,28,0,17,0,0,80,,,,https://lnb.com.br/noticias/limeira-x-assis-04032009/,classic
69,36,1,NBB,5,11,1,69,160,25,60,41.7,4,18,22,21,42,50,15,22,68,7,10,17,10,9,2,17,0,7,1,0,58,,,,https://lnb.com.br/noticias/espirito-santo-x-minas-04032009/,classic
70,36,1,NBB,11,5,0,99,149,36,55,65.5,14,20,70,22,35,63,13,19,68,25,8,33,22,6,3,20,0,14,3,0,124,,,,https://lnb.com.br/noticias/espirito-santo-x-minas-04032009/,classic
71,35,1,NBB,14,6,1,81,178,30,68,44.1,9,21,43,21,47,45,12,21,57,22,13,35,14,6,1,19,0,14,4,0,76,,,,https://lnb.com.br/noticias/saldanha-x-flamengo-04032009/,classic
72,35,1,NBB,6,14,0,104,172,38,64,59.4,12,25,48,26,39,67,16,19,84,22,3,25,13,7,0,17,0,12,3,0,108,,,,https://lnb.com.br/noticias/saldanha-x-flamengo-04032009/,classic
73,38,1,NBB,7,8,1,71,182,26,71,36.6,7,22,32,19,49,39,12,18,67,20,14,34,16,10,4,21,0,10,2,0,74,,,,https://lnb.com.br/noticias/franca-x-joinville-04032009/,classic
74,38,1,NBB,8,7,0,72,174,29,66,43.9,5,21,24,24,45,53,9,21,43,25,14,39,10,7,7,16,0,12,2,0,74,,,,https://lnb.com.br/noticias/franca-x-joinville-04032009/,classic
75,37,1,NBB,1,9,1,61,153,20,54,37,8,27,30,12,27,44,13,18,72,22,8,30,13,9,4,19,0,20,2,0,58,,,,https://lnb.com.br/noticias/araraquara-x-lajeado-04032009/,classic
76,37,1,NBB,9,1,0,66,178,23,68,33.8,4,19,21,19,49,39,16,23,70,23,16,39,12,12,5,16,0,14,0,0,68,,,,https://lnb.com.br/noticias/araraquara-x-lajeado-04032009/,classic
77,39,1,NBB,11,8,1,110,174,42,64,65.6,10,23,43,32,41,78,16,23,70,20,14,34,23,8,6,19,0,17,2,0,135,,,,https://lnb.com.br/noticias/minas-x-joinville-05042009/,classic
78,39,1,NBB,8,11,0,89,188,34,71,47.9,13,32,41,21,39,54,8,14,57,11,17,28,16,6,3,18,0,15,0,0,84,,,,https://lnb.com.br/noticias/minas-x-joinville-05042009/,classic
79,40,1,NBB,7,11,1,86,160,26,55,47.3,9,21,43,17,34,50,25,29,86,20,11,31,22,11,2,22,0,12,0,0,107,,,,https://lnb.com.br/noticias/franca-x-minas-05052009/,classic
80,40,1,NBB,11,7,0,71,156,28,61,45.9,4,17,24,24,44,55,11,17,65,21,12,33,21,9,3,21,0,16,2,0,82,,,,https://lnb.com.br/noticias/franca-x-minas-05052009/,classic
81,41,1,NBB,4,12,1,105,166,34,54,63,14,27,52,20,27,74,23,31,74,25,7,32,26,10,8,20,0,26,5,0,127,,,,https://lnb.com.br/noticias/brasilia-x-paulistano-06032009/,classic
82,41,1,NBB,12,4,0,84,186,29,70,41.4,5,21,24,24,49,49,21,25,84,13,16,29,13,14,2,22,0,18,1,0,79,,,,https://lnb.com.br/noticias/brasilia-x-paulistano-06032009/,classic
83,43,1,NBB,10,3,1,89,169,34,66,51.5,10,24,42,24,42,57,11,13,85,25,7,32,22,9,4,20,0,12,3,0,110,,,,https://lnb.com.br/noticias/limeira-x-bauru-06032009/,classic
84,43,1,NBB,3,10,0,66,147,23,52,44.2,7,19,37,16,33,48,13,24,54,24,5,29,14,3,2,18,0,18,0,0,56,,,,https://lnb.com.br/noticias/limeira-x-bauru-06032009/,classic
85,44,1,NBB,14,11,1,76,161,28,59,47.5,8,19,42,20,40,50,12,24,50,18,11,29,9,9,2,24,0,15,2,0,67,,,,https://lnb.com.br/noticias/saldanha-x-minas-06032009/,classic
86,44,1,NBB,11,14,0,87,168,33,61,54.1,4,20,20,29,41,71,17,26,65,17,12,29,10,10,4,17,0,12,2,0,91,,,,https://lnb.com.br/noticias/saldanha-x-minas-06032009/,classic
87,45,1,NBB,1,8,1,76,171,27,62,43.5,8,24,33,19,38,50,14,23,61,27,8,35,14,8,8,24,0,12,2,0,85,,,,https://lnb.com.br/noticias/araraquara-x-joinville-06032009/,classic
88,45,1,NBB,8,1,0,78,175,26,61,42.6,10,27,37,16,34,47,16,26,62,30,9,39,20,8,2,16,0,15,3,0,87,,,,https://lnb.com.br/noticias/araraquara-x-joinville-06032009/,classic
89,46,1,NBB,7,9,1,109,173,41,64,64.1,9,18,50,32,46,70,18,27,67,17,8,25,28,10,1,26,0,11,1,0,130,,,,https://lnb.com.br/noticias/franca-x-lajeado-06032009/,classic
90,46,1,NBB,9,7,0,65,138,21,48,43.8,4,18,22,17,30,57,19,24,79,10,11,21,9,6,1,21,0,21,0,0,49,,,,https://lnb.com.br/noticias/franca-x-lajeado-06032009/,classic
91,47,1,NBB,5,6,1,63,134,23,50,46,5,21,24,18,29,62,12,13,92,24,5,29,8,1,1,27,0,12,0,0,62,,,,https://lnb.com.br/noticias/espirito-santo-x-flamengo-06032009/,classic
92,47,1,NBB,6,5,0,74,163,23,54,42.6,4,22,18,19,32,59,24,33,73,20,10,30,15,11,0,20,0,7,5,0,83,,,,https://lnb.com.br/noticias/espirito-santo-x-flamengo-06032009/,classic
93,48,1,NBB,5,2,1,76,145,27,53,50.9,4,12,33,23,41,56,18,27,67,31,6,37,15,13,2,17,0,10,1,0,98,,,,https://lnb.com.br/noticias/espirito-santo-x-assis-06052009/,classic
94,48,1,NBB,2,5,0,34,146,11,50,22,4,25,16,7,25,28,8,21,38,17,7,24,5,6,3,22,0,18,0,0,2,,,,https://lnb.com.br/noticias/espirito-santo-x-assis-06052009/,classic
95,49,1,NBB,8,4,1,85,153,27,53,50.9,12,27,44,15,26,58,19,20,95,21,7,28,11,11,3,13,0,22,3,0,89,,,,https://lnb.com.br/noticias/joinville-x-brasilia-06052009/,classic
96,49,1,NBB,4,8,0,81,167,27,60,45,8,24,33,19,36,53,19,23,83,17,11,28,13,12,1,17,0,18,2,0,80,,,,https://lnb.com.br/noticias/joinville-x-brasilia-06052009/,classic
97,50,1,NBB,1,6,1,69,184,26,71,36.6,6,23,26,20,48,42,11,19,58,26,7,33,16,9,4,24,0,9,5,0,69,,,,https://lnb.com.br/noticias/araraquara-x-flamengo-06052009/,classic
98,50,1,NBB,6,1,0,76,172,22,58,37.9,5,22,23,17,36,47,27,34,79,34,7,41,18,10,4,18,0,17,0,0,89,,,,https://lnb.com.br/noticias/araraquara-x-flamengo-06052009/,classic
99,52,1,NBB,15,12,1,82,167,26,60,43.3,10,25,40,16,35,46,20,22,91,23,9,32,18,6,2,22,0,15,0,0,89,,,,https://lnb.com.br/noticias/sao-jose-x-paulistano-06052009/,classic
100,52,1,NBB,12,15,0,79,171,28,64,43.8,7,24,29,21,40,53,16,19,84,21,10,31,10,6,1,22,0,13,3,0,75,,,,https://lnb.com.br/noticias/sao-jose-x-paulistano-06052009/,classic
101,51,1,NBB,10,13,1,80,193,26,68,38.2,8,32,25,18,36,50,20,25,80,24,11,35,15,17,7,22,0,10,1,0,97,,,,https://lnb.com.br/noticias/limeira-x-pinheiros-06052009/,classic
102,51,1,NBB,13,10,0,72,158,22,56,39.3,9,20,45,13,36,36,19,26,73,27,9,36,8,8,4,23,0,20,0,0,67,,,,https://lnb.com.br/noticias/limeira-x-pinheiros-06052009/,classic
103,53,1,NBB,14,3,1,75,171,32,67,47.8,5,23,22,27,44,61,6,14,43,15,9,24,10,7,2,15,0,14,4,0,61,,,,https://lnb.com.br/noticias/saldanha-x-bauru-06052009/,classic
104,53,1,NBB,3,14,0,95,192,38,74,51.4,12,32,38,26,42,62,7,12,58,22,18,40,12,14,3,15,0,13,5,0,110,,,,https://lnb.com.br/noticias/saldanha-x-bauru-06052009/,classic
105,54,1,NBB,14,4,1,75,167,26,58,44.8,10,29,34,16,29,55,13,22,59,20,5,25,11,7,1,20,0,21,2,0,57,,,,https://lnb.com.br/noticias/saldanha-x-brasilia-08042009/,classic
106,54,1,NBB,4,14,0,85,168,30,63,47.6,6,17,35,24,46,52,19,25,76,21,8,29,16,11,3,17,0,10,4,0,95,,,,https://lnb.com.br/noticias/saldanha-x-brasilia-08042009/,classic
107,55,1,NBB,10,1,1,91,163,35,60,58.3,11,24,46,24,36,67,10,19,53,23,5,28,20,12,5,17,0,14,8,0,108,,,,https://lnb.com.br/noticias/limeira-x-araraquara-08042009/,classic
108,55,1,NBB,1,10,0,78,156,26,57,45.6,11,25,44,15,32,47,15,17,88,20,7,27,17,4,4,20,0,20,1,0,77,,,,https://lnb.com.br/noticias/limeira-x-araraquara-08042009/,classic
109,56,1,NBB,15,7,1,78,158,27,55,49.1,6,20,30,21,35,60,18,28,64,26,10,36,10,2,1,22,0,15,1,0,74,,,,https://lnb.com.br/noticias/sao-jose-x-franca-08042009/,classic
110,56,1,NBB,7,15,0,80,172,27,63,42.9,8,20,40,19,43,44,18,26,69,20,5,25,15,7,1,29,0,18,0,0,66,,,,https://lnb.com.br/noticias/sao-jose-x-franca-08042009/,classic
111,57,1,NBB,3,11,1,78,181,29,67,43.3,7,24,29,22,43,51,13,23,57,16,9,25,15,11,0,18,0,4,3,0,77,,,,https://lnb.com.br/noticias/bauru-x-minas-08042009/,classic
112,57,1,NBB,11,3,0,84,132,27,45,60,11,19,58,16,26,62,19,23,83,27,5,32,13,2,2,21,0,16,0,0,95,,,,https://lnb.com.br/noticias/bauru-x-minas-08042009/,classic
113,58,1,NBB,2,6,1,88,163,32,58,55.2,7,22,32,25,36,69,17,25,68,20,7,27,14,5,4,19,0,10,3,0,94,,,,https://lnb.com.br/noticias/assis-x-flamengo-08042009/,classic
114,58,1,NBB,6,2,0,106,181,37,67,55.2,13,25,52,24,42,57,19,22,86,22,8,30,20,6,1,20,0,14,1,0,116,,,,https://lnb.com.br/noticias/assis-x-flamengo-08042009/,classic
115,59,1,NBB,5,3,1,68,157,26,58,44.8,7,27,26,19,31,61,9,14,64,22,11,33,13,5,2,17,0,19,1,0,65,,,,https://lnb.com.br/noticias/espirito-santo-x-bauru-08052009/,classic
116,59,1,NBB,3,5,0,77,165,28,61,45.9,6,21,29,22,40,55,15,22,68,20,8,28,14,13,4,18,0,6,6,0,90,,,,https://lnb.com.br/noticias/espirito-santo-x-bauru-08052009/,classic
117,60,1,NBB,1,11,1,78,166,29,66,43.9,6,17,35,23,49,47,14,17,82,23,10,33,22,11,6,25,0,19,5,0,91,,,,https://lnb.com.br/noticias/araraquara-x-minas-08052009/,classic
118,60,1,NBB,11,1,0,81,176,24,62,38.7,6,16,38,18,46,39,27,36,75,28,10,38,21,11,1,19,0,26,0,0,79,,,,https://lnb.com.br/noticias/araraquara-x-minas-08052009/,classic
119,61,1,NBB,9,4,1,67,173,22,63,34.9,9,28,32,13,35,37,14,19,74,17,8,25,9,4,0,17,0,7,0,0,52,,,,https://lnb.com.br/noticias/lajeado-x-brasilia-08052009/,classic
120,61,1,NBB,4,9,0,94,173,35,63,55.6,6,24,25,29,39,74,18,23,78,34,8,42,24,6,0,21,0,7,0,0,126,,,,https://lnb.com.br/noticias/lajeado-x-brasilia-08052009/,classic
121,62,1,NBB,7,6,1,81,189,28,69,40.6,10,33,30,18,36,50,15,18,83,20,9,29,19,8,0,31,0,8,0,0,85,,,,https://lnb.com.br/noticias/franca-x-flamengo-08052009/,classic
122,62,1,NBB,6,7,0,86,173,28,60,46.7,9,22,41,19,38,50,21,31,68,26,13,39,22,7,1,22,0,9,2,0,104,,,,https://lnb.com.br/noticias/franca-x-flamengo-08052009/,classic
123,63,1,NBB,15,13,1,94,197,33,73,45.2,15,34,44,18,39,46,13,17,76,23,16,39,18,3,0,18,0,15,4,0,95,,,,https://lnb.com.br/noticias/sao-jose-x-pinheiros-08052009/,classic
124,63,1,NBB,13,15,0,97,170,34,61,55.7,13,27,48,21,34,62,16,21,76,20,8,28,21,7,3,21,0,13,2,0,111,,,,https://lnb.com.br/noticias/sao-jose-x-pinheiros-08052009/,classic
125,64,1,NBB,10,12,1,108,176,38,62,61.3,12,25,48,26,37,70,20,27,74,18,9,27,20,13,5,28,0,16,1,0,126,,,,https://lnb.com.br/noticias/limeira-x-paulistano-08052009/,classic
126,64,1,NBB,12,10,0,87,163,26,54,48.1,7,16,44,19,38,50,28,39,72,18,12,30,19,5,2,25,0,23,1,0,81,,,,https://lnb.com.br/noticias/limeira-x-paulistano-08052009/,classic
127,65,1,NBB,14,2,1,76,180,26,63,41.3,6,23,26,20,40,50,18,31,58,18,9,27,12,3,3,19,0,9,3,0,62,,,,https://lnb.com.br/noticias/saldanha-x-assis-08052009/,classic
128,65,1,NBB,2,14,0,79,150,28,54,51.9,12,21,57,16,33,48,11,21,52,20,9,29,9,6,3,22,0,12,3,0,78,,,,https://lnb.com.br/noticias/saldanha-x-assis-08052009/,classic
129,67,1,NBB,13,9,1,96,165,36,61,59,12,27,44,24,34,71,12,16,75,27,2,29,20,6,5,18,0,11,4,0,116,,,,https://lnb.com.br/noticias/pinheiros-x-lajeado-09042009/,classic
130,67,1,NBB,9,13,0,79,160,33,64,51.6,4,14,29,29,50,58,9,18,50,24,4,28,21,5,1,18,0,13,0,0,81,,,,https://lnb.com.br/noticias/pinheiros-x-lajeado-09042009/,classic
131,66,1,NBB,12,8,1,66,164,21,58,36.2,5,21,24,16,37,43,19,27,70,25,10,35,10,8,2,30,0,20,0,0,56,,,,https://lnb.com.br/noticias/paulistano-x-joinville-09042009/,classic
132,66,1,NBB,8,12,0,71,179,21,58,36.2,8,31,26,13,27,48,21,32,66,20,9,29,15,10,3,23,0,18,1,0,62,,,,https://lnb.com.br/noticias/paulistano-x-joinville-09042009/,classic
133,68,1,NBB,5,4,1,76,174,27,62,43.5,11,30,37,16,32,50,11,20,55,18,4,22,17,9,0,18,0,8,3,0,72,,,,https://lnb.com.br/noticias/espirito-santo-x-brasilia-10042009/,classic
134,68,1,NBB,4,5,0,80,161,30,59,50.8,6,23,26,24,36,67,14,20,70,22,15,37,17,11,3,17,0,15,4,0,98,,,,https://lnb.com.br/noticias/espirito-santo-x-brasilia-10042009/,classic
135,69,1,NBB,10,7,1,83,153,26,54,48.1,10,20,50,16,34,47,21,25,84,23,7,30,17,7,6,20,0,16,7,0,95,,,,https://lnb.com.br/noticias/limeira-x-franca-10042009/,classic
136,69,1,NBB,7,10,0,65,161,21,58,36.2,7,24,29,14,34,41,16,21,76,11,11,22,10,6,3,27,0,15,0,0,49,,,,https://lnb.com.br/noticias/limeira-x-franca-10042009/,classic
137,70,1,NBB,2,11,1,74,167,26,62,41.9,3,20,15,23,42,55,19,23,83,23,13,36,15,7,4,23,0,7,3,0,89,,,,https://lnb.com.br/noticias/assis-x-minas-10042009/,classic
138,70,1,NBB,11,2,0,79,149,28,55,50.9,5,17,29,23,38,61,18,22,82,29,10,39,10,2,4,17,0,16,2,0,87,,,,https://lnb.com.br/noticias/assis-x-minas-10042009/,classic
139,71,1,NBB,3,6,1,91,172,32,62,51.6,15,30,50,17,32,53,12,18,67,14,15,29,18,3,0,20,0,7,0,0,98,,,,https://lnb.com.br/noticias/bauru-x-flamengo-10042009/,classic
140,71,1,NBB,6,3,0,98,161,37,60,61.7,10,26,38,27,34,79,14,15,93,22,7,29,19,3,3,25,0,9,2,0,119,,,,https://lnb.com.br/noticias/bauru-x-flamengo-10042009/,classic
141,72,1,NBB,8,5,1,70,159,23,57,40.4,10,28,36,13,29,45,14,17,82,34,4,38,15,7,3,23,0,15,0,0,81,,,,https://lnb.com.br/noticias/joinville-x-espirito-santo-11022009/,classic
142,72,1,NBB,5,8,0,65,171,23,59,39,4,23,17,19,36,53,15,30,50,21,11,32,6,14,0,22,0,13,1,0,53,,,,https://lnb.com.br/noticias/joinville-x-espirito-santo-11022009/,classic
143,73,1,NBB,9,14,1,77,159,30,62,48.4,2,8,25,28,54,52,15,27,56,17,13,30,11,11,0,21,0,18,0,0,67,,,,https://lnb.com.br/noticias/lajeado-x-saldanha-11022009/,classic
144,73,1,NBB,14,9,0,80,154,30,55,54.5,6,20,30,24,35,69,14,24,58,24,2,26,8,11,1,23,0,17,5,0,74,,,,https://lnb.com.br/noticias/lajeado-x-saldanha-11022009/,classic
145,74,1,NBB,10,11,1,79,189,26,68,38.2,9,29,31,17,39,44,18,24,75,22,14,36,17,6,9,25,0,11,0,0,88,,,,https://lnb.com.br/noticias/limeira-x-minas-11022009/,classic
146,74,1,NBB,11,10,0,85,184,28,65,43.1,10,25,40,18,40,45,19,29,66,31,15,46,20,6,0,23,0,13,0,0,97,,,,https://lnb.com.br/noticias/limeira-x-minas-11022009/,classic
147,75,1,NBB,15,6,1,72,177,27,66,40.9,9,30,30,18,36,50,9,15,60,18,8,26,12,7,3,21,0,18,1,0,57,,,,https://lnb.com.br/noticias/sao-jose-x-flamengo-11022009/,classic
148,75,1,NBB,6,15,0,90,163,34,62,54.8,10,20,50,24,42,57,12,19,63,27,8,35,9,6,0,16,0,21,0,0,84,,,,https://lnb.com.br/noticias/sao-jose-x-flamengo-11022009/,classic
149,76,1,NBB,2,12,1,68,151,19,48,39.6,5,17,29,14,31,45,25,38,66,20,14,34,15,7,4,23,0,11,2,0,75,,,,https://lnb.com.br/noticias/assis-x-paulistano-11022009/,classic
150,76,1,NBB,12,2,0,73,148,23,52,44.2,10,22,45,13,30,43,17,22,77,22,15,37,11,7,2,28,0,16,1,0,80,,,,https://lnb.com.br/noticias/assis-x-paulistano-11022009/,classic
151,78,1,NBB,9,2,1,68,145,24,54,44.4,5,15,33,19,39,49,15,22,68,18,8,26,9,9,0,20,0,12,0,0,63,,,,https://lnb.com.br/noticias/lajeado-x-assis-11032009/,classic
152,78,1,NBB,2,9,0,83,153,19,42,45.2,11,28,39,8,14,57,34,41,83,16,3,19,10,8,2,20,0,13,0,0,79,,,,https://lnb.com.br/noticias/lajeado-x-assis-11032009/,classic
153,77,1,NBB,3,13,1,88,157,31,60,51.7,8,17,47,23,43,53,18,20,90,23,4,27,12,5,4,22,0,9,2,0,96,,,,https://lnb.com.br/noticias/bauru-x-pinheiros-11022009/,classic
154,77,1,NBB,13,3,0,82,151,27,50,54,10,24,42,17,26,65,18,27,67,21,6,27,15,3,0,19,0,11,1,0,84,,,,https://lnb.com.br/noticias/bauru-x-pinheiros-11022009/,classic
155,79,1,NBB,8,3,1,68,163,25,61,41,8,25,32,17,36,47,10,16,63,29,10,39,12,14,2,16,0,18,1,0,75,,,,https://lnb.com.br/noticias/joinville-x-bauru-11032009/,classic
156,79,1,NBB,3,8,0,57,161,23,62,37.1,5,30,17,18,32,56,6,7,86,22,8,30,10,7,2,16,0,18,0,0,48,,,,https://lnb.com.br/noticias/joinville-x-bauru-11032009/,classic
157,80,1,NBB,7,13,1,109,205,41,81,50.6,12,24,50,29,57,51,15,19,79,29,12,41,24,8,2,31,0,9,3,0,131,,,,https://lnb.com.br/noticias/franca-x-pinheiros-11032009/,classic
158,80,1,NBB,13,7,0,83,185,25,60,41.7,10,29,34,15,31,48,23,36,64,22,11,33,9,5,3,14,0,11,1,0,74,,,,https://lnb.com.br/noticias/franca-x-pinheiros-11032009/,classic
159,81,1,NBB,1,12,1,77,154,24,50,48,7,25,28,17,25,68,22,29,76,22,8,30,22,4,3,19,0,17,3,0,86,,,,https://lnb.com.br/noticias/araraquara-x-paulistano-11032009/,classic
160,81,1,NBB,12,1,0,82,175,31,65,47.7,12,29,41,19,36,53,8,16,50,19,13,32,18,11,3,24,0,15,0,0,89,,,,https://lnb.com.br/noticias/araraquara-x-paulistano-11032009/,classic
161,82,1,NBB,5,15,1,93,172,33,62,53.2,12,27,44,21,35,60,15,21,71,29,4,33,31,6,2,26,0,12,0,0,118,,,,https://lnb.com.br/noticias/espirito-santo-x-sao-jose-11032009/,classic
162,82,1,NBB,15,5,0,89,178,29,60,48.3,10,27,37,19,33,58,21,31,68,15,7,22,18,11,0,22,0,11,0,0,88,,,,https://lnb.com.br/noticias/espirito-santo-x-sao-jose-11032009/,classic
163,83,1,NBB,14,10,1,76,152,30,59,50.8,11,26,42,19,33,58,5,8,63,17,8,25,9,13,0,18,0,26,1,0,65,,,,https://lnb.com.br/noticias/saldanha-x-limeira-11032009/,classic
164,83,1,NBB,10,14,0,86,141,33,53,62.3,8,17,47,25,36,69,12,18,67,16,9,25,16,17,6,12,0,23,5,0,101,,,,https://lnb.com.br/noticias/saldanha-x-limeira-11032009/,classic
165,84,1,NBB,15,1,1,76,166,24,58,41.4,5,19,26,19,39,49,23,31,74,19,16,35,8,11,0,23,0,19,4,0,69,,,,https://lnb.com.br/noticias/sao-jose-x-araraquara-11042009/,classic
166,84,1,NBB,1,15,0,70,154,25,57,43.9,6,24,25,19,33,58,14,16,88,13,7,20,10,11,3,27,0,20,3,0,60,,,,https://lnb.com.br/noticias/sao-jose-x-araraquara-11042009/,classic
167,85,1,NBB,12,9,1,66,172,22,62,35.5,5,24,21,17,38,45,17,24,71,28,10,38,10,7,4,25,0,10,1,0,68,,,,https://lnb.com.br/noticias/paulistano-x-lajeado-11042009/,classic
168,85,1,NBB,9,12,0,61,152,17,54,31.5,3,15,20,14,39,36,24,29,83,28,8,36,7,7,2,22,0,17,0,0,54,,,,https://lnb.com.br/noticias/paulistano-x-lajeado-11042009/,classic
169,86,1,NBB,13,8,1,94,176,30,62,48.4,9,24,38,21,38,55,25,28,89,24,8,32,19,13,1,20,0,11,3,0,113,,,,https://lnb.com.br/noticias/pinheiros-x-joinville-11042009/,classic
170,86,1,NBB,8,13,0,92,192,30,67,44.8,19,40,48,11,27,41,13,18,72,20,10,30,22,5,5,23,0,15,0,0,97,,,,https://lnb.com.br/noticias/pinheiros-x-joinville-11042009/,classic
171,87,1,NBB,4,6,1,74,182,24,63,38.1,8,33,24,16,30,53,18,23,78,33,7,40,10,5,1,24,0,18,1,0,68,,,,https://lnb.com.br/noticias/brasilia-x-flamengo-11062009/,classic
172,87,1,NBB,6,4,0,81,182,28,64,43.8,8,30,27,20,34,59,17,24,71,27,4,31,12,11,4,20,0,10,3,0,86,,,,https://lnb.com.br/noticias/brasilia-x-flamengo-11062009/,classic
